word,onsets,offsets
again,96.4594,96.9118
so,97.4654,97.8504
i,97.8504,97.9804
had,97.9804,98.2004
to,98.2004,98.3504
choose,98.3504,98.668022
another,98.668022,98.9404
profession,98.9404,99.804598
and,99.804598,99.9404
i,99.9404,100.070605
learned,100.070605,100.3304
to,100.3304,100.4004
fly,100.4004,100.7004
airplanes,100.7004,101.3739
i,102.2668,102.4018
flew,102.4018,102.762783
a,102.762783,102.898482
little,102.898482,103.229588
in,103.229588,103.403282
many,103.403282,103.6818
places,103.6818,104.1918
around,104.1918,104.516014
the,104.516014,104.640857
world,104.640857,105.3318
and,105.3318,105.5218
geography,105.5218,106.0718
it,106.0718,106.1918
s,106.1918,106.2918
true,106.2918,106.594922
has,106.594922,106.7518
served,106.7518,107.0818
me,107.0818,107.2218
well,107.2218,107.5305
i,108.174,108.308321
could,108.308321,108.499
recognize,108.499,109.15888
at,109.15888,109.259
first,109.259,109.779
glance,109.779,110.299
china,110.299,110.769
from,110.769,110.951004
arizona,110.951004,111.5683
it,111.8925,112.00497
s,112.00497,112.0675
very,112.0675,112.4275
useful,112.4275,112.8375
if,112.8375,112.987072
you,112.987072,113.0475
get,113.0475,113.214741
lost,113.214741,113.5575
at,113.5575,113.6575
night,113.6575,114.057
i,114.7254,115.1904
have,115.1904,115.41937
had,115.41937,115.6404
during,115.6404,115.9804
my,115.9804,116.163001
life,116.163001,116.813678
a,116.813678,116.999585
lot,116.999585,117.226806
of,117.226806,117.335252
contact,117.335252,117.9404
with,117.9404,118.0704
many,118.0704,118.4404
persons,118.4404,118.894811
of,118.894811,118.9826
consequence,118.9826,119.7332
i,120.1523,120.473519
have,120.473519,120.640469
lived,120.640469,121.040052
a,121.040052,121.10026299999998
lot,121.10026299999998,121.6273
amongst,121.6273,122.0573
the,122.0573,122.1173
grownups,122.1173,122.8063
i,123.1904,123.264221
have,123.264221,123.3554
seen,123.3554,123.6654
them,123.6654,123.8954
from,123.8954,124.0854
close,124.0854,124.462106
up,124.462106,124.6702
it,125.3635,125.4885
hasnt,125.4885,125.8585
much,125.8585,126.150037
improved,126.150037,126.5985
my,126.5985,126.7585
opinion,126.7585,127.174505
of,127.174505,127.3185
them,127.3185,127.5279
whenever,128.361,129.116
i,129.116,129.277192
met,129.277192,129.656
one,129.656,129.852462
of,129.852462,129.946
them,129.946,130.14600000000002
that,130.14600000000002,130.326
seemed,130.326,130.736
a,130.736,130.796
bit,130.796,131.126
more,131.126,131.45600000000002
clear,131.45600000000002,131.776924
sighted,131.776924,132.3744
i,132.7485,132.89768999999998
tried,132.89768999999998,133.1835
the,133.1835,133.2935
experiment,133.2935,133.9535
of,133.9535,134.0135
showing,134.0135,134.4035
them,134.4035,134.5735
my,134.5735,134.77711399999998
drawing,134.77711399999998,135.1535
number,135.1535,135.47159
one,135.47159,135.8235
that,135.8235,135.949042
i,135.949042,136.0535
ve,136.0535,136.148704
always,136.148704,136.5235
kept,136.5235,136.9576
i,137.5263,137.663202
wanted,137.663202,137.9913
to,137.9913,138.116617
know,138.116617,138.3213
if,138.3213,138.4413
they,138.4413,138.540246
were,138.540246,138.689178
really,138.689178,139.135973
a,139.135973,139.2013
person,139.2013,139.6213
of,139.6213,139.7213
true,139.7213,139.98323100000002
understanding,139.98323100000002,140.7357
but,141.444,141.579
they,141.579,141.707013
always,141.707013,142.159
responded,142.159,142.8736
it,143.3225,143.4875
s,143.4875,143.564919
a,143.564919,143.62878700000005
hat,143.62878700000005,144.0872
so,145.0449,145.2199
i,145.2199,145.36348700000005
would,145.36348700000005,145.5099
never,145.5099,145.84096599999995
speak,145.84096599999995,146.1899
to,146.1899,146.3099
them,146.3099,146.4699
of,146.4699,146.6599
boa,146.6599,146.9299
constrictors,146.9299,147.935905
nor,147.935905,148.1499
of,148.1499,148.2699
primeval,148.2699,148.9499
forests,148.9499,149.786135
nor,149.786135,149.9999
of,149.9999,150.0899
the,150.0899,150.19796100000005
stars,150.19796100000005,150.8328
i,151.5311,151.62608899999995
put,151.62608899999995,151.8461
myself,151.8461,152.283228
at,152.283228,152.4161
their,152.4161,152.64324
level,152.64324,153.0557
i,153.4398,153.835026
talked,153.835026,154.1248
to,154.1248,154.2248
them,154.2248,154.379944
about,154.379944,154.708067
bridge,154.708067,155.3338
golf,155.5731,156.0281
politics,156.2824,156.9574
and,156.9574,157.199163
neckties,157.199163,157.8918
and,158.5702,158.6752
the,158.6752,158.7563
grownup,158.7563,159.3352
was,159.3352,159.6152
glad,159.6152,160.0452
to,160.0452,160.1752
know,160.1752,160.450538
such,160.450538,160.6752
a,160.6752,160.738045
sensible,160.738045,161.4852
man,161.4852,161.8893
so,163.2605,163.4255
i,163.4255,163.6055
lived,163.6055,163.8955
alone,163.8955,164.4855
without,164.4855,164.9255
anyone,164.9255,165.3555
i,165.3555,165.4655
could,165.4655,165.6955
really,165.6955,166.0255
talk,166.0255,166.3755
to,166.3755,166.6294
until,167.0384,167.2734
a,167.2734,167.3734
breakdown,167.3734,168.0334
in,168.0334,168.1134
the,168.1134,168.1934
sahara,168.1934,168.6834
desert,168.6834,169.1634
six,169.1634,169.4634
years,169.4634,169.7134
ago,169.7134,170.0174
something,170.8555,171.2305
had,171.2305,171.4105
broken,171.4105,171.8205
in,171.8205,171.9105
my,171.9105,172.0805
engine,172.0805,172.58
and,173.0289,173.2039
as,173.2039,173.3439
i,173.3439,173.4839
had,173.4839,173.7639
with,173.7639,173.9439
me,173.9439,174.1139
neither,174.1139,174.5139
a,174.5139,174.5439
mechanic,174.5439,175.2039
nor,175.2039,175.4239
any,175.4239,175.6439
passengers,175.6439,176.4333
i,176.7874,176.9424
readied,176.9424,177.3224
myself,177.3224,177.8024
to,177.8024,177.9124
try,177.9124,178.2624
and,178.2624,178.4124
carry,178.4124,178.9524
out,178.9524,179.3024
all,179.3024,179.4424
alone,179.4424,179.9924
the,179.9924,180.0824
difficult,180.0824,180.6224
repairs,180.6224,181.2207
for,182.0387,182.1237
me,182.1237,182.2637
it,182.2637,182.5237
was,182.5237,182.6637
a,182.6637,182.7037
matter,182.7037,183.0537
of,183.0537,183.1637
life,183.1637,183.4437
or,183.4437,183.5637
death,183.5637,183.7983
i,184.6114,184.6564
had,184.6564,184.8464
hardly,184.8464,185.2764
enough,185.2764,185.6264
water,185.6264,185.8864
to,185.8864,186.0064
drink,186.0064,186.3764
for,186.3764,186.5264
a,186.5264,186.5864
week,186.5864,187.0004
the,188.1477,188.2427
first,188.2427,188.6227
night,188.6227,188.8927
i,188.8927,188.9927
went,188.9927,189.2127
to,189.2127,189.2727
sleep,189.2727,189.5927
on,189.5927,189.7127
the,189.7127,189.7827
sand,189.7827,190.3324
a,190.5318,190.5868
thousand,190.5868,191.1568
miles,191.1568,191.6068
from,191.6068,191.7668
any,191.7668,192.0568
human,192.0568,192.4168
habitation,192.4168,193.1713
i,193.6202,194.0152
was,194.0152,194.1852
more,194.1852,194.4452
isolated,194.4452,195.1452
than,195.1452,195.2752
a,195.2752,195.3452
shipwrecked,195.3452,195.9852
sailor,195.9852,196.2852
on,196.2852,196.5252
a,196.5252,196.5652
raft,196.5652,197.0852
in,197.0852,197.1752
the,197.1752,197.2552
middle,197.2552,197.4952
